28943,19899,8484,Preferred,Manager
28947,19899,8824,Preferred,Manager
28951,19933,8993,Preferred,Manager
28953,19933,8993,Preferred,Coordinator
28963,19933,9005,Available,Manager
28965,19933,9005,Available,Coordinator
28967,19933,9051,Available,Manager
28969,19933,9051,Available,Coordinator
28971,19933,8861,Available,Manager
28973,19933,8861,Available,Coordinator
28975,44138,8974,Available,Coordinator
28979,44136,8974,Preferred,Manager
28983,56027,8985,Preferred,Manager
28987,12795,9063,Preferred,Manager
28991,74175,9127,Available,Manager
28993,74175,9127,Available,Coordinator
28995,57077,8505,Preferred,Manager
28997,57077,8505,Preferred,Coordinator
28999,57077,8974,Available,Manager
29001,57077,8974,Available,Coordinator
29003,57077,9039,Available,Manager
29005,57077,9039,Available,Coordinator
29007,57077,8938,Available,Manager
29009,57077,8938,Available,Coordinator
29011,57077,8750,Available,Manager
29013,57077,8750,Available,Coordinator
29015,57077,8980,Available,Manager
29017,57077,8980,Available,Coordinator
29019,57077,8467,Preferred,Manager
29021,57077,8467,Preferred,Coordinator
29023,71168,8713,Preferred,Coordinator
29035,74506,9027,Available,Manager
29037,74506,9027,Available,Coordinator
29039,75157,9100,Available,Manager
29041,75157,9100,Available,Coordinator
29043,44742,8750,Preferred,Manager
29047,44742,8467,Available,Manager
29049,44742,8467,Available,Coordinator
29051,15984,9129,Preferred,Manager
29053,15984,9129,Preferred,Coordinator
29055,60067,8958,Available,Manager
29057,60067,8958,Available,Coordinator
29059,60067,9067,Available,Manager
29061,60067,9067,Available,Coordinator
29063,75233,9110,Available,Manager
29065,75233,9110,Available,Coordinator
29067,75233,9078,Available,Manager
29069,75233,9078,Available,Coordinator
29071,75233,9033,Available,Manager
29073,75233,9033,Available,Coordinator
29075,75233,9149,Available,Manager
29077,75233,9149,Available,Coordinator
29079,70224,9126,Preferred,Manager
29081,70224,9126,Preferred,Coordinator
29083,70224,9127,Preferred,Manager
29085,70224,9127,Preferred,Coordinator
29087,51372,8520,Preferred,Manager
29089,51372,8520,Preferred,Coordinator
29091,53527,8348,Preferred,Manager
29095,44390,8520,Preferred,Coordinator
29101,79131,9152,Available,Coordinator
29103,72099,9039,Available,Manager
29105,72099,9039,Available,Coordinator
29107,72099,8941,Available,Manager
29109,72099,8941,Available,Coordinator
29111,72099,8467,Available,Manager
29113,72099,8467,Available,Coordinator
29115,73729,8505,Preferred,Coordinator
29117,45278,8455,Available,Manager
29119,45278,8455,Available,Coordinator
29121,29804,8485,Available,Coordinator
29125,29804,9040,Available,Coordinator
29129,29804,9041,Available,Coordinator
29139,45970,8455,Available,Coordinator
29143,45970,8938,Available,Manager
29145,45970,8938,Available,Coordinator
29147,45970,8974,Available,Coordinator
29155,14197,8938,Available,Manager
29157,14197,8938,Available,Coordinator
29159,14197,8980,Available,Manager
29161,14197,8980,Available,Coordinator
29163,14197,8467,Available,Manager
29165,14197,8467,Available,Coordinator
29171,73739,8909,Available,Manager
29173,73739,8909,Available,Coordinator
29175,73739,9033,Available,Manager
29177,73739,9033,Available,Coordinator
29179,73739,8641,Available,Manager
29181,73739,8641,Available,Coordinator
29183,70340,9110,Available,Manager
29185,70340,9110,Available,Coordinator
29187,70340,9079,Available,Manager
29189,70340,9079,Available,Coordinator
29191,70340,8948,Available,Manager
29193,70340,8948,Available,Coordinator
29195,70340,8909,Available,Manager
29197,70340,8909,Available,Coordinator
29199,69219,9078,Available,Manager
29201,69219,9078,Available,Coordinator
29203,69219,9033,Available,Manager
29205,69219,9033,Available,Coordinator
29207,69219,8948,Available,Manager
29209,69219,8948,Available,Coordinator
29253,50370,8980,Available,Manager
29255,50370,8980,Available,Coordinator
29257,50370,8941,Available,Manager
29259,50370,8941,Available,Coordinator
29261,58926,9152,Preferred,Manager
29263,58926,9152,Available,Coordinator
29265,61203,9033,Preferred,Manager
29267,61203,9033,Preferred,Coordinator
29269,61203,9105,Available,Manager
29271,61203,9105,Available,Coordinator
29273,68163,9161,Preferred,Manager
29275,68163,9161,Preferred,Coordinator
29277,72545,9033,Preferred,Manager
29279,72545,9033,Available,Coordinator
29281,72545,9078,Preferred,Manager
29283,72545,9078,Available,Coordinator
29285,75359,9079,Available,Manager
29287,75359,9079,Available,Coordinator
29289,75359,9109,Available,Coordinator
29293,74175,9132,Available,Manager
29295,74175,9132,Available,Coordinator
29297,60483,8927,Preferred,Manager
29301,58733,9162,Preferred,Coordinator
29303,70889,9100,Preferred,Coordinator
29307,72265,8984,Available,Coordinator
29309,61941,8634,Available,Coordinator
29313,61941,8623,Preferred,Coordinator
29315,67273,8985,Preferred,Coordinator
29317,61941,8949,Available,Coordinator
29321,61941,9079,Available,Coordinator
29323,61941,8948,Available,Coordinator
29325,61941,8622,Preferred,Coordinator
29327,50370,8945,Available,Coordinator
29335,55540,9174,Preferred,Manager
29337,55540,9174,Available,Coordinator
29343,55540,8863,Preferred,Manager
29345,55540,8863,Available,Coordinator
29347,55540,8864,Preferred,Manager
29349,55540,8864,Available,Coordinator
29351,16200,8663,Preferred,Coordinator
29353,54258,9153,Available,Manager
29355,54258,9153,Available,Coordinator
29359,74222,9057,Available,Coordinator
29361,74222,8825,Preferred,Coordinator
29363,74222,8485,Available,Coordinator
29365,44435,8974,Available,Manager
29367,44435,8974,Available,Coordinator
29369,74506,9130,Available,Manager
29371,74506,9130,Available,Coordinator
29373,30650,9184,Available,Manager
29377,30650,9185,Available,Manager
29381,72265,9073,Preferred,Coordinator
29383,72265,9181,Preferred,Coordinator
29389,31770,8441,Available,Manager
29391,31770,8441,Available,Coordinator
29393,31770,8348,Available,Manager
29405,29804,9075,Available,Coordinator
29409,29804,9076,Available,Coordinator
29413,43210,9196,Preferred,Coordinator
29417,43210,9197,Preferred,Coordinator
29421,19899,8485,Preferred,Manager
29429,61197,9162,Preferred,Coordinator
29431,68163,9223,Preferred,Manager
29435,19899,8825,Preferred,Manager
29439,66917,8555,Available,Manager
29441,66917,8555,Available,Coordinator
29443,66917,8559,Available,Manager
29445,66917,8559,Available,Coordinator
29447,19899,9120,Preferred,Manager
29451,72713,9167,Available,Coordinator
29457,16200,8348,Preferred,Coordinator
29459,25859,9209,Available,Manager
29461,25859,9209,Available,Coordinator
29463,25859,9052,Available,Coordinator
29469,25859,9042,Available,Coordinator
29471,65262,8662,Available,Coordinator
29473,65262,8927,Available,Coordinator
29475,56871,9223,Preferred,Coordinator
29479,56871,9059,Preferred,Manager
29483,56871,8802,Preferred,Manager
29485,56871,8802,Available,Coordinator
29487,56871,8536,Preferred,Manager
29489,56871,8536,Available,Coordinator
29491,31770,9228,Preferred,Manager
29493,31770,9228,Preferred,Coordinator
29499,55992,9227,Available,Manager
29501,55992,9227,Available,Coordinator
29503,57192,9216,Preferred,Manager
29507,57192,8791,Preferred,Manager
29509,57192,8791,Preferred,Coordinator
29511,21332,9185,Available,Manager
29515,38134,9215,Available,Manager
29517,38134,9215,Available,Coordinator
29519,11469,9091,Available,Manager
29521,11469,9091,Available,Coordinator
29523,46093,8791,Preferred,Coordinator
29525,66917,9254,Preferred,Coordinator
29529,68163,9227,Preferred,Manager
29531,68163,9227,Preferred,Coordinator
29533,68163,9216,Available,Manager
29535,68163,9216,Available,Coordinator
29537,24113,9215,Available,Manager
29539,24113,9215,Available,Coordinator
29541,70486,8662,Preferred,Coordinator
29543,64789,9180,Available,Coordinator
29545,64789,9228,Preferred,Coordinator
29547,67598,8998,Preferred,Coordinator
29551,70973,9204,Preferred,Coordinator
29553,70973,9203,Preferred,Coordinator
29555,70973,9162,Available,Coordinator
29557,70973,9202,Available,Coordinator
29559,51603,8791,Preferred,Coordinator
29565,51603,8719,Preferred,Coordinator
29567,41214,8663,Available,Manager
29569,41214,8663,Available,Coordinator
29575,31770,9180,Available,Manager
29579,31770,8559,Available,Manager
29581,31770,8559,Available,Coordinator
29585,25374,9186,Available,Manager
29589,25374,9187,Available,Manager
29593,20259,9177,Available,Manager
29595,20259,9177,Available,Coordinator
29597,20259,8998,Available,Manager
29599,20259,8998,Available,Coordinator
29601,20259,8584,Available,Manager
29603,20259,8584,Available,Coordinator
29605,20259,8889,Available,Manager
29607,20259,8889,Available,Coordinator
29609,20259,9178,Available,Manager
29611,20259,9178,Available,Coordinator
29613,20259,9173,Available,Manager
29615,20259,9173,Available,Coordinator
29617,50234,9177,Available,Manager
29619,50234,9177,Preferred,Coordinator
29621,20259,9222,Available,Manager
29623,20259,9222,Available,Coordinator
29625,20259,9221,Available,Manager
29627,20259,9221,Available,Coordinator
29629,41918,9258,Available,Coordinator
29631,71168,8986,Available,Coordinator
29635,50400,8441,Available,Coordinator
29637,50400,9258,Available,Coordinator
29639,50400,9180,Available,Coordinator
29641,50400,8555,Available,Coordinator
29643,50400,8559,Available,Coordinator
29645,50400,9240,Preferred,Coordinator
29647,50400,9254,Available,Coordinator
29649,55540,9172,Preferred,Manager
29651,55540,9172,Available,Coordinator
29653,55540,9193,Available,Manager
29657,53527,8348,Available,Coordinator
29659,53527,9255,Preferred,Coordinator
29663,50234,9178,Available,Manager
29665,50234,9178,Available,Coordinator
29667,31770,8555,Available,Manager
29671,43982,9174,Preferred,Coordinator
29673,43982,9057,Available,Coordinator
29675,43982,9040,Available,Coordinator
29677,43982,9041,Available,Coordinator
29679,49049,8998,Preferred,Manager
29681,49049,8998,Available,Coordinator
29683,49049,8695,Preferred,Manager
29685,49049,8695,Available,Coordinator
29687,49049,8377,Preferred,Manager
29689,49049,8377,Available,Coordinator
29691,24113,9220,Available,Manager
29693,24113,9220,Available,Coordinator
29695,48481,8742,Available,Manager
29699,68163,9151,Preferred,Coordinator
29705,68163,9262,Preferred,Coordinator
29707,68163,9262,Available,Manager
29709,68163,9151,Preferred,Manager
29711,16200,8662,Preferred,Coordinator
29713,8285,9177,Available,Manager
29715,8285,9177,Available,Coordinator
29717,8285,9178,Available,Manager
29719,8285,9178,Available,Coordinator
29721,8285,9008,Available,Manager
29723,8285,9008,Available,Coordinator
29725,79116,8998,Preferred,Coordinator
29727,79116,9222,Available,Coordinator
29729,79116,9221,Available,Coordinator
29731,2496,8759,Available,Manager
29733,2496,8759,Preferred,Coordinator
29737,2496,9041,Available,Coordinator
29741,58826,9090,Preferred,Manager
29743,58826,9090,Preferred,Coordinator
29745,58826,9095,Available,Manager
29747,58826,9095,Available,Coordinator
29749,58826,8694,Available,Manager
29751,58826,8694,Available,Coordinator
29753,58826,8695,Available,Manager
29755,58826,8695,Available,Coordinator
29757,58826,8889,Available,Manager
29759,58826,8889,Available,Coordinator
29763,58826,9008,Available,Coordinator
29765,58826,9008,Preferred,Manager
29767,58733,9261,Preferred,Coordinator
29769,58733,8825,Available,Coordinator
29771,58733,9042,Available,Coordinator
29773,58733,9046,Preferred,Coordinator
29775,47050,9173,Preferred,Manager
29777,47050,9173,Preferred,Coordinator
29779,47050,9091,Preferred,Manager
29781,47050,9091,Available,Coordinator
29783,47050,9008,Available,Manager
29785,47050,9008,Available,Coordinator
29787,62043,8485,Available,Manager
29789,62043,8485,Available,Coordinator
29791,62043,9057,Available,Coordinator
29795,62043,9125,Available,Coordinator
29799,62043,9209,Available,Manager
29801,62043,9209,Available,Coordinator
29803,71168,9220,Preferred,Manager
29807,44958,9178,Available,Manager
29809,44958,9178,Available,Coordinator
29811,44958,9173,Available,Manager
29813,44958,9173,Available,Coordinator
29815,3289,8694,Available,Manager
29817,3289,8694,Preferred,Coordinator
29819,3289,8377,Preferred,Manager
29821,3289,8377,Preferred,Coordinator
29823,3289,9221,Available,Manager
29825,3289,9221,Available,Coordinator
29827,58926,9220,Preferred,Coordinator
29831,25859,8825,Available,Manager
29835,67598,9222,Available,Coordinator
29837,75359,8353,Available,Manager
29839,75359,8353,Available,Coordinator
29841,75359,8361,Available,Manager
29843,75359,8361,Available,Coordinator
29845,38015,9177,Available,Coordinator
29847,38015,8889,Available,Coordinator
29849,38015,9178,Available,Coordinator
29851,38015,9008,Available,Coordinator
29853,26124,9008,Available,Manager
29855,26124,9008,Available,Coordinator
29857,75359,9217,Preferred,Manager
29859,75359,9217,Available,Coordinator
29861,44390,8703,Available,Manager
29863,44390,8703,Preferred,Coordinator
29865,48620,9153,Available,Manager
29867,48620,9153,Preferred,Coordinator
29869,69935,9052,Preferred,Coordinator
29871,69935,9046,Available,Coordinator
29873,69935,9111,Available,Coordinator
29875,58826,9279,Preferred,Manager
29877,58826,9279,Available,Coordinator
29879,68163,8703,Available,Manager
29881,68163,8703,Available,Coordinator
29883,79116,8897,Available,Coordinator
29885,18315,9088,Available,Manager
29889,18315,9221,Available,Manager
29893,18315,9144,Available,Manager
29895,18315,9144,Available,Coordinator
29897,38015,9279,Available,Coordinator
29903,2885,8696,Available,Manager
29905,2885,8696,Preferred,Coordinator
29907,2885,9221,Available,Manager
29909,2885,9221,Available,Coordinator
29911,2885,9008,Available,Manager
29913,2885,9008,Preferred,Coordinator
29921,18487,9209,Available,Manager
29933,43210,9259,Available,Manager
29937,75157,9246,Available,Manager
29939,75157,9246,Available,Coordinator
29941,75157,9283,Available,Manager
29943,75157,9283,Available,Coordinator
29947,11469,9089,Available,Manager
29949,11469,9089,Available,Coordinator
29951,11469,8694,Available,Manager
29953,11469,8694,Available,Coordinator
29955,11469,9279,Available,Manager
29957,11469,9279,Available,Coordinator
29959,69873,9246,Available,Manager
29961,69873,9246,Available,Coordinator
29963,2611,9086,Available,Manager
29965,2611,9086,Available,Coordinator
29967,2611,9173,Available,Manager
29969,2611,9173,Available,Coordinator
29975,62760,9279,Available,Coordinator
29977,62760,9177,Available,Coordinator
29979,62760,9178,Available,Coordinator
29981,62760,9173,Available,Coordinator
29983,62760,8971,Available,Coordinator
29985,62760,9090,Available,Coordinator
29987,72265,8787,Preferred,Coordinator
29989,72265,9076,Available,Coordinator
29991,31699,9259,Preferred,Manager
29995,31699,8663,Available,Manager
29999,53527,9270,Available,Manager
30001,53527,9270,Available,Coordinator
30003,50234,8971,Available,Manager
30005,50234,8971,Preferred,Coordinator
30007,50234,9173,Available,Manager
30009,50234,9173,Available,Coordinator
30011,50234,9086,Available,Manager
30013,50234,9086,Available,Coordinator
30015,50234,8889,Preferred,Manager
30017,50234,8889,Available,Coordinator
30019,16822,8555,Available,Manager
30021,16822,8555,Available,Coordinator
30023,71939,9289,Preferred,Manager
30025,71939,9289,Available,Coordinator
30027,62225,8998,Preferred,Manager
30041,62225,8377,Available,Manager
30043,62225,9088,Available,Manager
30045,59178,9289,Preferred,Coordinator
30047,71571,8634,Available,Manager
30049,71571,8634,Available,Coordinator
30051,73096,8732,Available,Coordinator
30053,73096,8733,Available,Coordinator
30055,25153,8619,Available,Manager
30061,25859,9052,Available,Manager
30069,55540,9050,Preferred,Manager
30071,55540,9050,Available,Coordinator
30073,16366,9111,Available,Coordinator
30075,16366,9202,Available,Coordinator
30077,16366,9073,Available,Coordinator
30079,25632,8485,Preferred,Manager
30081,25632,8485,Preferred,Coordinator
30083,25632,9125,Preferred,Manager
30085,25632,9125,Preferred,Coordinator
30087,25632,9172,Available,Manager
30089,25632,9172,Available,Coordinator
30091,25632,8984,Available,Manager
30093,25632,8984,Available,Coordinator
30095,18733,9042,Preferred,Manager
30097,18733,9042,Preferred,Coordinator
30099,18733,8825,Available,Manager
30101,18733,8825,Available,Coordinator
30111,71939,8638,Preferred,Coordinator
30123,39890,8759,Available,Coordinator
30125,39890,8759,Preferred,Manager
30127,39890,9193,Available,Manager
30129,39890,9193,Available,Coordinator
30131,39924,9046,Preferred,Coordinator
30133,39924,9203,Available,Coordinator
30135,39924,9111,Available,Coordinator
30137,73739,8878,Available,Manager
30139,73739,8878,Available,Coordinator
30141,73739,9137,Available,Manager
30143,73739,9137,Available,Coordinator
30145,24992,8984,Available,Manager
30147,24992,8984,Available,Coordinator
30149,24992,8850,Available,Manager
30151,24992,8850,Available,Coordinator
30153,24992,9111,Available,Manager
30155,24992,9111,Available,Coordinator
30157,24992,9046,Available,Manager
30159,24992,9046,Available,Coordinator
30161,39706,9137,Available,Coordinator
30163,39706,8361,Available,Coordinator
30169,60067,9265,Available,Manager
30171,60067,9265,Available,Coordinator
30173,60067,9264,Available,Manager
30175,60067,9264,Available,Coordinator
30177,60067,9263,Available,Manager
30179,60067,9263,Available,Coordinator
30193,71939,8638,Available,Manager
30195,14197,9234,Available,Manager
30197,14197,9234,Available,Coordinator
30199,14197,8468,Available,Manager
30201,14197,8468,Available,Coordinator
30203,45314,8936,Preferred,Manager
30205,45314,8936,Available,Coordinator
30207,45314,8981,Preferred,Manager
30209,45314,8981,Available,Coordinator
30211,45970,9234,Available,Manager
30213,45970,9234,Available,Coordinator
30223,45970,9281,Available,Manager
30225,45970,9281,Available,Coordinator
30227,72099,9282,Available,Manager
30229,72099,9282,Available,Coordinator
30231,72099,8468,Available,Manager
30233,72099,8468,Available,Coordinator
30235,72099,9232,Available,Manager
30237,72099,9232,Available,Coordinator
30239,72099,9281,Available,Manager
30241,72099,9281,Available,Coordinator
30243,44436,8499,Preferred,Manager
30245,44436,8499,Preferred,Coordinator
30247,44436,9232,Preferred,Coordinator
30251,57077,8981,Preferred,Manager
30253,57077,8981,Preferred,Coordinator
30255,57077,9281,Available,Manager
30257,57077,9281,Available,Coordinator
30259,57077,9234,Available,Manager
30261,57077,9234,Available,Coordinator
30263,57077,8760,Preferred,Manager
30265,57077,8760,Preferred,Coordinator
30267,57077,9232,Available,Manager
30269,57077,9232,Available,Coordinator
30271,57077,8468,Preferred,Manager
30273,57077,8468,Preferred,Coordinator
30275,57077,9291,Available,Manager
30277,57077,9291,Available,Coordinator
30279,30650,9188,Available,Manager
30283,49711,8936,Preferred,Manager
30287,46044,9282,Available,Coordinator
30291,43210,9259,Available,Coordinator
30293,58926,9059,Preferred,Coordinator
30305,79116,9309,Available,Coordinator
30307,74175,9308,Available,Manager
30309,74175,9308,Available,Coordinator
30311,60904,9289,Available,Manager
30313,60904,9289,Available,Coordinator
30315,60904,8878,Available,Manager
30317,60904,8878,Available,Coordinator
30319,71168,8719,Preferred,Manager
30321,71168,8719,Available,Coordinator
30323,71168,8714,Preferred,Manager
30325,71168,8714,Available,Coordinator
30327,71168,9059,Preferred,Coordinator
30347,69219,9289,Available,Manager
30349,69219,9289,Available,Coordinator
30379,58345,9161,Available,Manager
30383,50370,8456,Preferred,Manager
30387,50370,9234,Preferred,Coordinator
30391,71472,9163,Available,Manager
30393,71472,9163,Available,Coordinator
30395,73729,8499,Preferred,Coordinator
30397,71472,8634,Available,Manager
30399,71472,8634,Available,Coordinator
30401,73729,8760,Preferred,Coordinator
30403,61203,8623,Preferred,Coordinator
30407,61203,8910,Available,Coordinator
30411,71571,8623,Available,Manager
30413,71571,8623,Available,Coordinator
30415,71571,8949,Available,Manager
30417,71571,8949,Available,Coordinator
30419,58733,9205,Available,Coordinator
30421,69134,8623,Available,Coordinator
30423,69134,8642,Available,Coordinator
30425,70340,8642,Preferred,Manager
30427,70340,8642,Preferred,Coordinator
30429,70340,9137,Available,Manager
30431,70340,9137,Available,Coordinator
30433,44742,9291,Preferred,Manager
30437,59157,8634,Preferred,Manager
30439,59157,8634,Preferred,Coordinator
30441,59157,9289,Preferred,Manager
30443,59157,9289,Preferred,Coordinator
30449,59157,8353,Available,Manager
30451,59157,8353,Available,Coordinator
30457,59157,8910,Available,Manager
30459,59157,8910,Available,Coordinator
30461,59157,8623,Available,Manager
30463,59157,8623,Available,Coordinator
30465,59157,8642,Available,Manager
30467,59157,8642,Available,Coordinator
30469,25153,9312,Available,Manager
30473,25153,9293,Available,Manager
30485,50400,9259,Available,Coordinator
30487,41918,9240,Available,Coordinator
30489,41918,8927,Available,Coordinator
30491,75233,8910,Available,Manager
30493,75233,8910,Available,Coordinator
30495,75233,9289,Available,Manager
30497,75233,9289,Available,Coordinator
30499,75233,8878,Available,Manager
30501,75233,8878,Available,Coordinator
30503,31770,9301,Available,Coordinator
30507,31770,9255,Preferred,Manager
30511,19025,9158,Available,Manager
30513,19025,9158,Available,Coordinator
30523,58988,9137,Available,Manager
30525,58988,9137,Available,Coordinator
30527,66917,9292,Available,Manager
30529,66917,9292,Available,Coordinator
30531,66917,9240,Available,Manager
30533,66917,9240,Available,Coordinator
30535,66917,9293,Preferred,Manager
30537,66917,9293,Preferred,Coordinator
30549,71939,8634,Available,Manager
30555,57997,9248,Preferred,Coordinator
30561,65262,9255,Available,Coordinator
30569,71939,9163,Available,Coordinator
30571,71939,8361,Available,Coordinator
30573,71939,9137,Available,Coordinator
30575,69695,9284,Preferred,Manager
30579,13504,8910,Available,Manager
30581,13504,8910,Available,Coordinator
30583,25153,7864,Available,Manager
30587,19885,8619,Available,Manager
30589,19885,8619,Available,Coordinator
30591,26845,8521,Preferred,Manager
30593,26845,8521,Available,Coordinator
30595,26845,8743,Available,Manager
30597,26845,8743,Preferred,Coordinator
30603,67273,9216,Preferred,Coordinator
30607,67273,8714,Preferred,Coordinator
30623,50400,9293,Available,Coordinator
30627,31770,9301,Available,Manager
30629,74226,9318,Preferred,Coordinator
30633,25153,9328,Available,Manager
30637,43982,9075,Preferred,Coordinator
30639,31770,9259,Available,Manager
30647,50400,9328,Available,Coordinator
30649,53527,9259,Available,Manager
30651,53527,9259,Preferred,Coordinator
30653,16352,8663,Available,Manager
30655,16352,8663,Available,Coordinator
30657,48405,9073,Preferred,Manager
30673,66917,9328,Available,Manager
30675,66917,9328,Available,Coordinator
30677,66917,9312,Available,Manager
30679,66917,9312,Available,Coordinator
30681,25859,9072,Available,Coordinator
30685,37268,9240,Preferred,Coordinator
30687,37268,8663,Available,Coordinator
30689,37268,9243,Available,Coordinator
30691,21332,9297,Available,Manager
30697,51369,9328,Available,Coordinator
30699,51369,9328,Preferred,Manager
30701,51369,9259,Available,Manager
30703,51369,9259,Available,Coordinator
30705,57163,9159,Available,Manager
30709,57163,9160,Available,Manager
30711,57163,9160,Available,Coordinator
30713,57163,9189,Available,Manager
30715,57163,9189,Available,Coordinator
30717,57163,9286,Available,Manager
30719,57163,9286,Available,Coordinator
30721,57163,9190,Available,Manager
30723,57163,9190,Available,Coordinator
30725,64450,9262,Available,Manager
30733,70973,9075,Preferred,Coordinator
30735,70973,9073,Preferred,Coordinator
30737,70973,9139,Preferred,Coordinator
30739,70973,9120,Available,Coordinator
30741,37579,9310,Available,Coordinator
30745,24113,9161,Available,Coordinator
30749,24113,9350,Available,Manager
30751,24113,9350,Available,Coordinator
30753,24113,8733,Available,Manager
30755,24113,8733,Available,Coordinator
30757,25153,9328,Available,Coordinator
30759,25153,8619,Available,Coordinator
30761,25153,9312,Available,Coordinator
30765,2885,7873,Available,Manager
30767,2885,7873,Available,Coordinator
30775,36701,8663,Available,Coordinator
30777,67598,9346,Available,Coordinator
30779,67598,8890,Available,Coordinator
30783,49049,8687,Preferred,Manager
30787,49049,8378,Preferred,Manager
30789,49049,8378,Available,Coordinator
30791,71939,9327,Available,Manager
30795,68163,9320,Available,Coordinator
30799,58345,9161,Preferred,Coordinator
30801,58345,9359,Available,Manager
30803,58345,9359,Available,Coordinator
30807,36701,8663,Available,Manager
30817,36701,9328,Available,Manager
30819,36701,9328,Available,Coordinator
30821,41214,8927,Available,Manager
30823,41214,8927,Available,Coordinator
30829,72265,8486,Available,Coordinator
30831,25374,9264,Available,Manager
30835,25374,9297,Available,Manager
30839,25153,9364,Available,Manager
30841,25153,9364,Available,Coordinator
30843,25153,9021,Available,Manager
30845,25153,9021,Available,Coordinator
30847,53527,9363,Preferred,Manager
30851,37268,9292,Preferred,Coordinator
30853,13831,9364,Available,Manager
30855,13831,9364,Available,Coordinator
30863,58926,8704,Available,Manager
30865,58926,8704,Preferred,Coordinator
30867,58926,8805,Available,Manager
30869,58926,8805,Available,Coordinator
30871,51603,8792,Preferred,Coordinator
30873,44390,9359,Available,Manager
30875,44390,9359,Preferred,Coordinator
30877,44390,8704,Available,Manager
30879,44390,8704,Available,Coordinator
30881,24076,8805,Available,Coordinator
30883,24076,8744,Available,Coordinator
30885,24076,8792,Available,Coordinator
30887,38134,9355,Available,Manager
30889,38134,9355,Available,Coordinator
30891,38134,8792,Available,Manager
30893,38134,8792,Available,Coordinator
30895,72432,8803,Preferred,Coordinator
30897,72432,8805,Available,Coordinator
30901,53527,7864,Available,Manager
30903,53527,7864,Available,Coordinator
30909,41918,9364,Available,Coordinator
30913,26845,8522,Preferred,Manager
30915,26845,8522,Available,Coordinator
30917,29626,8927,Available,Manager
30919,29626,8927,Available,Coordinator
30921,29626,9240,Available,Manager
30923,29626,9240,Available,Coordinator
30925,29626,8663,Available,Coordinator
30929,29626,9259,Available,Manager
30931,29626,9259,Available,Coordinator
30933,43210,9312,Available,Manager
30935,43210,9312,Available,Coordinator
30937,43210,9293,Available,Manager
30947,18487,9331,Preferred,Manager
30951,18487,9181,Available,Manager
30955,18487,9043,Preferred,Manager
30967,71939,9327,Preferred,Coordinator
30969,71939,9368,Available,Manager
30971,71939,9368,Available,Coordinator
30973,70486,8663,Preferred,Coordinator
30979,31770,9364,Preferred,Manager
30981,65262,8663,Preferred,Coordinator
30985,52399,9233,Available,Manager
30987,52399,9233,Available,Coordinator
30991,52399,9349,Available,Coordinator
30995,52399,9345,Available,Coordinator
30999,52399,9300,Available,Coordinator
31003,52399,9298,Available,Coordinator
31005,16320,8927,Available,Coordinator
31025,59157,9344,Available,Manager
31027,59157,9344,Available,Coordinator
31033,59157,8836,Available,Manager
31035,59157,8836,Available,Coordinator
31037,59157,8950,Available,Manager
31039,59157,8950,Available,Coordinator
31041,59157,8877,Available,Manager
31043,59157,8877,Available,Coordinator
31045,59157,8638,Available,Manager
31047,59157,8638,Available,Coordinator
31049,59157,9325,Available,Manager
31051,59157,9325,Available,Coordinator
31053,25632,8486,Preferred,Manager
31055,25632,8486,Preferred,Coordinator
31057,25632,9235,Preferred,Manager
31059,25632,9235,Preferred,Coordinator
31061,25632,9374,Available,Manager
31063,25632,9374,Available,Coordinator
31065,9357,9076,Available,Manager
31067,9357,9076,Preferred,Coordinator
31069,25632,9275,Available,Manager
31071,25632,9275,Available,Coordinator
31075,53108,9235,Preferred,Manager
31083,53108,9073,Available,Coordinator
31091,48405,9235,Available,Coordinator
31097,39706,9212,Available,Coordinator
31099,39706,9344,Available,Coordinator
31105,74222,9374,Preferred,Coordinator
31107,74222,8486,Preferred,Coordinator
31109,21310,9235,Available,Manager
31111,21310,9235,Available,Coordinator
31113,21310,8863,Available,Manager
31115,21310,8863,Available,Coordinator
31117,21310,9374,Available,Manager
31119,21310,9374,Available,Coordinator
31121,57997,9067,Available,Coordinator
31123,24992,9073,Available,Manager
31125,24992,9073,Available,Coordinator
31127,24992,9261,Available,Manager
31129,24992,9261,Available,Coordinator
31131,24992,8901,Available,Manager
31133,24992,8901,Available,Coordinator
31135,61383,9139,Preferred,Coordinator
31137,61383,9261,Available,Coordinator
31139,61383,9073,Available,Coordinator
31141,13504,8624,Preferred,Manager
31143,13504,8624,Available,Coordinator
31149,73739,9325,Available,Manager
31151,73739,9325,Available,Coordinator
31153,73739,9217,Available,Manager
31155,73739,9217,Available,Coordinator
31157,20259,8390,Available,Manager
31159,20259,8390,Available,Coordinator
31161,20259,8890,Available,Manager
31163,20259,8890,Available,Coordinator
31165,20259,9377,Preferred,Manager
31167,20259,9377,Available,Coordinator
31169,20259,9288,Available,Manager
31171,20259,9288,Available,Coordinator
31173,20259,9366,Available,Manager
31175,20259,9366,Available,Coordinator
31177,20259,9310,Available,Manager
31179,20259,9310,Available,Coordinator
31181,20259,9367,Available,Manager
31183,20259,9367,Available,Coordinator
31205,50234,8390,Available,Manager
31207,50234,8390,Available,Coordinator
31209,50234,8890,Available,Manager
31211,50234,8890,Available,Coordinator
31213,50234,9377,Preferred,Manager
31215,50234,9377,Preferred,Coordinator
31217,50234,9346,Available,Manager
